track_id,main_artist_id,released_date,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,track_name,track_popularity,other_artists,track_image_url,lyrics,main_artist_name,main_artist_popularity,main_artist_genre,main_artist_image_url
2riqZwUDCqHouX9BIlt1zQ,6J3RPKUwZlKMzh3vWa9wPc,2020-08-14,-12.664,114.273,0.223,4.0,0.953,Midas,43,,https://i.scdn.co/image/ab67616d0000b273238d29bdfb323e59e5cd243b,"[Verse 1]<br>Midas, you've got me thinking 'bout the story<br>You've everything you've ever wanted<br>But will you ever get to hold me?<br>Doesn't it get lonely?<br>And Midas, you're used to hearing that you're something<br>Above the ordinary, golden<br>You wanna be the one and only<br>Doesn't it get lonely?<br><br>[Pre-Chorus]<br>But you won't get away with it<br>No, you won't get away with it 'cause I<br>I look at you, I'm seeing that you're just as lost as I<br>Know, I'm not afraid of it<br>No, I'm not afraid to close my eyes<br>Oh, how I wish that there's was a way that we could<br><br>[Chorus]<br>Always, always live for always<br>Till we die together<br>Say you want to be here<br>You wanna be young<br>You wanna be my love<br>Always be in my love<br>Say that you remember<br>Feeling the same about me<br>You might also like[Verse 2]<br>Midas, you've got me thinking 'bout the legends<br>You know you'll join 'em up in heaven<br>But if you stay with me, no hurry<br>I will make it worth it<br>Midas, you're like a monument, a statue<br>No man on earth could ever hurt you<br>No, you don't ever have to worry<br>Why do I still worry?<br><br>[Pre-Chorus 2]<br>And you won't get away with it<br>No, you won't get away with it 'cause I<br>I look at you, I'm seeing that there's something in your eyes<br>Saying you're afraid of it<br>Saying you're afraid of passing time<br>Oh, how I wish that there's was a way that we could<br><br>[Chorus]<br>Always, always live for always<br>Till we die together<br>Say you want to be here<br>You wanna be young<br>You wanna be my love<br>Always be in my love<br>Say that you remember<br>Feeling the same about me<br>Always, always live for always<br>Till we die together<br>Say you want to be here<br>You wanna be young<br>You wanna be my love<br>Always be in my love<br>Say that you remember<br>Feeling the same about me4",Skott,49,indie electropop,https://i.scdn.co/image/ab6761610000e5eb4ca545eb546c3c59b7303293
6NzO8H8HWe1hHaiZWiGpXH,6J3RPKUwZlKMzh3vWa9wPc,2022-01-21,-20.381,120.381,0.023,4.0,0.951,Overcome,64,,https://i.scdn.co/image/ab67616d0000b273742ed5c2f02544673a6ce303,"[Verse 1]<br>I'll overcome<br>Silent songs I'll be humming on<br>Till you sing along<br>Come as you are, ignited<br>Some lights are a different kind<br>Never burning out<br><br>[Verse 2]<br>Darkness and dust<br>Quiet shadows are dancing now<br>Asking for my hand<br>I'm hanging on fine<br>I'm trying to make sense of it all<br>Trying to understand<br><br>[Bridge]<br>Do you ever wonder what it's like<br>Losing what you cannot be without?<br>I'll keep running<br><br>[Outro]<br>I'll try<br>I'll overcome<br>Fading stars echo<br>Reminding us they know<br>We've come too far to let go<br>Don't let goYou might also like",Skott,49,indie electropop,https://i.scdn.co/image/ab6761610000e5eb4ca545eb546c3c59b7303293
2UN0lp72LAusrXi8LLVomt,6eUKZXaKkcviH0Ku9w2n3V,2022-04-22,-5.867,95.055,0.627,4.0,1.0,2step,68,Lil Baby,https://i.scdn.co/image/ab67616d0000b273fa1f47734127036f68558256,"[Verse 1]<br>I had a bad week<br>Spent the evening pretending it wasn't that deep<br>You could see in my eyes that it was taking over<br>I guess I was just blind and caught up in the moment<br>You know you take all of my stress right down<br>Help me get it off my chest and out<br>Into the ether with the rest of this mess that just keeps us depressed<br>We forget that we're here right now<br><br>[Pre-Chorus]<br>'Cause we're livin' life at a different pace<br>Stuck in a constant race<br>Keep the pressure on, you're bound to break<br>Something's gotta change<br>We should just be cancelling all our plans and not give a damn<br>If we're missin' out on what the people think is right<br>Seein' through a picture behind the screen and forget to be<br>Lose the conversation for the message that you'll never read<br>I think maybe you and me<br>Oh, we should head out to the place where the music plays<br>And then<br><br>[Chorus]<br>We'll go all night<br>Two-steppin' with the woman I love<br>All my troubles turn to nothin' when I'm in your eyes, electrified<br>We'll keep turnin' up and go all night<br>Oh, we had dips and falls in our time<br>But we know what it feels to be low then up, alone, then loved<br>And all we need is us to go all<br>You might also like[Post-Chorus]<br>Night, night<br>Two-steppin' with the woman I love<br>Night, yeah<br>All we need is us<br><br>[Verse 2]<br>What do you reckon, is it just me?<br>Words are weapons and occasionally they cut deep<br>Crisis of confidence, it tends to come when I feel the dark and I open my heart<br>If you don't see it, you should trust me<br>I feel like I got nothin' left right now<br>Except this beauty in her dress right now<br>She got me feelin' like the best and the rest are just less than she needs<br>So we press play and step to the beat<br><br>[Pre-Chorus]<br>'Cause we're livin' life at a different pace<br>Stuck in a constant race<br>Keep the pressure on, you're bound to break<br>Something's gotta change<br>We should just be cancelling all our plans and not give a damn<br>Head out to the place where it plays and<br><br>[Chorus]<br>We'll go all night<br>Two-steppin' with the woman I love<br>All my troubles turn to nothin' when I'm in your eyes, electrified<br>We'll keep turnin' up and go all night<br>Oh, we had dips and falls in our time<br>But we know what it feels to be low then up, alone and loved<br>And all we need is us to go all<br>[Post-Chorus]<br>Night, night<br>Two-steppin' with the woman I love<br>Night, yeah<br>All we need is us to go all night<br>Night, night<br>Two-steppin' with the woman I love<br>Night, yeah<br>All we need is us to go all night14",Ed Sheeran,87,"pop, singer-songwriter pop, uk pop",https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba
2Vn4Ry75Qxql9WTkvJ28IV,7jfJJuEsycOiEc2n4fCM7z,2023-04-14,-14.286,99.858,0.423,4.0,0.97,falaise,10,,https://i.scdn.co/image/ab67616d0000b27383ae37947cdaa9cfa485d226,Aucunes paroles trouvées pour cette chanson.,Anna Majidson,30,,https://i.scdn.co/image/ab6761610000e5ebf24afd5bd79715f31e1e60bc
2XLPtKom1ixf7IJgPsPAvp,4WnAHZz1pgl8hus8hidIRV,2021-07-09,-6.003,106.091,0.895,4.0,1.0,Pololo,51,Tiakola,https://i.scdn.co/image/ab67616d0000b273e73d238de70e8cecd93458bb,"[Paroles de ""Pololo"" ft. Tiakola]<br><br>[Intro : MHD & Tiakola]<br>Ouh<br>Ah, ah, ah, ah<br>Hey, hey<br>Ah, ah, ah, ah<br>Ouh, ah<br><br>[Refrain : Tiakola & MHD]<br>Pololo, pololo, pololo, pololo (Ah, laissez tomber)<br>Pololo, pololo, pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Tiki, tiki)<br>Pololo, pololo, pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Ah)<br>Pololo, pololo, pololo, pololo<br>Pololo, pololo, pololo, pololo (Ah)<br>Pololo, pololo, pololo, pololo (Ouh)<br>Pololo, pololo<br><br>[Couplet 1 : Tiakola]<br>Tu t'demandes c'qu'on a fait ? (Vaut mieux ne pas savoir), vaut mieux ne pas savoir<br>Tu voudrais qu'on arrête ? (Envoie les disques d'or), hum, envoie les disques d'or<br>Allez, là, c'est la fête, rentre dans le cercle, montre-nous tes sapes, après, grimpe dans la tchop<br>Faut faire avec, faut faire avec, trop d'paramètrеs pour nous revoir ensemblе<br>You might also like[Pré-refrain 1 : Tiakola & MHD]<br>J'suis dans le Merco, Merco, loin là-bas (Là-bas, là-bas, là-bas, ouh, ah)<br>J'suis dans le Merco, Merco, loin là-bas (Shaggy, là-bas, rrah)<br>Les condés ner-tour, ner-tour dans la zone (Toujours, toujours, toujours)<br>Les condés ner-tour, ner-tour dans la zone (Woah, woah, woah)<br><br>[Refrain : Tiakola & MHD]<br>Pololo, pololo, pololo, pololo (Ah, laissez tomber)<br>Pololo, pololo, pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Tiki, tiki)<br>Pololo, pololo, pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Ah)<br>Pololo, pololo, pololo, pololo<br>Pololo, pololo, pololo, pololo (Ouais)<br>Pololo, pololo, pololo, pololo (Eh, eh)<br>Pololo, pololo<br><br>[Couplet 2 : MHD]<br>Un peu d'détente, un p'tit Cohiba, p'tite paire de Carrera, j'ai les yeux rouges Tagada<br>À se-l'ai, j'dis pas ""non"" pour un massage, en first class, j'bois du champagne, j'ai passé l'âge (ah)<br>Eh, le p'tit a grandi, il veut la vie de luxe, 300 mètres carrés pour accrocher mon lustre (ouh)<br>J'suis perdu en amour quand j'suis perdu dans mes chiffres<br>J'ai toujours été payé mais j'ai pas d'fiche (ah, ah)<br><br>[Pré-refrain 2 : MHD]<br>J'suis dans le Merco, Merco, loin là-bas (Ouh, ah), eh<br>J'suis dans le Merco, Merco, loin là-bas (Ah, ah, ah), eh<br>Elle veut graille tout mon bénéf' mais c'est mort<br>Sapé en couture, Christian Dior<br>Té-ma la dégaine, té-ma les artistes<br>J'suis dans le bendo ou dans l'top (Ouh, ah)<br>[Refrain : Tiakola & MHD]<br>Pololo, pololo (Ah, laissez tomber)<br>Pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo (Tiki, tiki)<br>Pololo, pololo, pololo, pololo (Chérie faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Ah)<br>Pololo, pololo, pololo, pololo<br>Pololo, pololo, pololo, pololo (Faut me laisser tomber)<br>Pololo, pololo, pololo, pololo (Han, ah)<br>Pololo, pololo<br><br>[Outro : Tiakola & MHD]<br>Chez nous toute la journée comme le tit-pe qui crie : ""Akha""<br>Celui qui veut jouer, ils nous connaissent pas<br>Fais-le en trente minutes, j'le fais en trente secondes<br>J'fais d'la moula à chaque seconde, j'ai des follows à chaque seconde, ah, ah<br>Ils nous connaissent pas (Nan), le gang n'est pas sympa (Ouais)<br>Y a d'la moula, n'est-ce pas (Fort) ? Y a d'la moula qui fait tousser<br>Chez nous toute la journée, on compte y rester jusqu'au matin (Ouais)<br>Y a d'la moula, n'est-ce pas (Ouais) ? Ils nous connaissent pas",MHD,62,"french hip hop, pop urbaine, r&b francais",https://i.scdn.co/image/ab6761610000e5ebbf96c3546f2e884b8362a74d
33kxP9sQOzB3fRL8zl17uK,1Xyo4u8uXC1ZmMpatF05PJ,2021-02-05,-7.034,112.995,0.272,4.0,1.0,The Hills,55,,https://i.scdn.co/image/ab67616d0000b27312a76d1b13ef07188f7dfbc9,"[Intro]<br>Yeah<br>Yeah<br>Yeah<br><br>[Verse 1]<br>Your man on the road, he doin' promo<br>You said, ""Keep our business on the low-low""<br>I'm just tryna get you out the friend zone<br>'Cause you look even better than the photos<br>I can't find your house, send me the info<br>Drivin' through the gated residential<br>Found out I was comin', sent your friends home<br>Keep on tryna hide it, but your friends know<br><br>[Chorus]<br>I only call you when it's half-past five<br>The only time that I'll be by your side<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, yeah<br>I only call you when it's half-past five<br>The only time I'd ever call you mine<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, babe<br>You might also like[Verse 2]<br>I'ma let you know and keep it simple<br>Tryna keep it up don't seem so simple<br>I just fucked two bitches 'fore I saw you<br>And you gon' have to do it at my tempo<br>Always tryna send me off to rehab<br>Drugs started feelin' like it's decaf<br>I'm just tryna live life for the moment<br>And all these motherfuckers want a relapse<br><br>[Chorus]<br>I only call you when it's half-past five<br>The only time that I'll be by your side<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, yeah<br>I only call you when it's half-past five<br>The only time I'd ever call you mine<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, babe<br><br>[Bridge]<br>Hills have eyes, the hills have eyes<br>Who are you to judge? Who are you to judge?<br>Hide your lies, girl, hide your lies (Hide your lies, oh, baby)<br>Only you to trust, only you<br>[Chorus]<br>I only call you when it's half-past five<br>The only time that I'll be by your side<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, yeah<br>I only call you when it's half-past five<br>The only time I'd ever call you mine<br>I only love it when you touch me, not feel me<br>When I'm fucked up, that's the real me<br>When I'm fucked up, that's the real me, babe<br><br>[Outro]<br>Ewedihalehu<br>Yene konjo, ewedihalehu<br>Yene fikir, fikir, fikir, fikir<br>Yene fikir, fikir, fikir, fikir<br>Ewedihalehu<br>Yene konjo, ewedihalehu...1.8K",The Weeknd,93,"canadian contemporary r&b, canadian pop, pop",https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb
3dhjNA0jGA8vHBQ1VdD6vV,1Xyo4u8uXC1ZmMpatF05PJ,2016-11-25,-5.946,92.987,0.518,4.0,1.0,I Feel It Coming,83,Daft Punk,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452,"[Intro: The Weeknd]<br>Yeah, ah<br><br>[Verse 1: The Weeknd]<br>Tell me what you really like<br>Baby, I can take my time<br>We don't ever have to fight<br>Just take it step-by-step<br>I can see it in your eyes<br>'Cause they never tell me lies<br>I can feel that body shake<br>And the heat between your legs<br><br>[Pre-Chorus: The Weeknd]<br>You've been scared of love and what it did to you<br>You don't have to run, I know what you've been through<br>Just a simple touch and it could set you free<br>We don't have to rush when you're alone with me<br><br>[Chorus: The Weeknd]<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br><br>[Verse 2: The Weeknd]<br>You are not the single type<br>So, baby, this the perfect time<br>I'm just tryna get you high (I'm just tryin', babe)<br>And faded off this touch<br>You don't need a lonely night<br>So, baby, I can make it right<br>You just gotta let me try (Try)<br>To give you what you want<br>You might also like[Pre-Chorus: The Weeknd]<br>You've been scared of love and what it did to you<br>You don't have to run, I know what you've been through<br>Just a simple touch and it could set you free<br>We don't have to rush when you're alone with me<br><br>[Chorus: The Weeknd & Daft Punk]<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br>I feel it comin', I feel it comin', babe<br><br>[Pre-Chorus: The Weeknd]<br>Uh, you've been scared of love and what it did to you<br>You don't have to run, I know what you've been through<br>Just a simple touch and it could set you free<br>We don't have to rush when you're alone with me<br><br>[Chorus: The Weeknd & Daft Punk]<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe (I feel it comin', babe)<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe (I know what you feel right now)<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe (I feel it comin', baby)<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe (I know what you say right now, babe)<br>I feel it comin' (Na-na-na, na-na-na, na-na-na; I feel it comin')<br>I feel it comin', babe (I feel it comin', babe; oh, babe)<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe (I know what you say right now)<br>I feel it comin' (Na-na-na, na-na-na, na-na-na; I feel it comin')<br>I feel it comin', babe (I feel it comin', baby)<br>I feel it comin' (I feel it comin')<br>I feel it comin', babe<br>[Outro: Daft Punk]<br>I feel it comin', babe<br>I feel it comin', babe<br>I feel it comin', babe<br>I feel it comin', babe141",The Weeknd,93,"canadian contemporary r&b, canadian pop, pop",https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb
463Zbb2V5mG4mFflg2RS41,1Xyo4u8uXC1ZmMpatF05PJ,2021-02-05,-5.526,107.943,0.739,4.0,1.0,Can't Feel My Face,55,,https://i.scdn.co/image/ab67616d0000b27312a76d1b13ef07188f7dfbc9,"[Produced by Max Martin]<br><br>[Verse 1]<br>And I know she'll be the death of me<br>At least we'll both be numb<br>And she'll always get the best of me<br>The worst is yet to come<br>But at least we'll both be beautiful<br>And stay forever young<br>This I know, uh<br>This I know<br><br>[Pre-Chorus]<br>She told me, ""Don't worry<br>About it""<br>She told me, ""Don't worry<br>No more""<br>We both know we can't go<br>Without it<br>She told me, ""You'll never<br>Be alo-oh-oh-ooh<br><br>[Chorus]<br>I can't feel my face when I'm with you<br>But I love it<br>But I love it, oh<br>I can't feel my face when I'm with you<br>But I love it<br>But I love it, oh<br>You might also like[Verse 2]<br>And I know she'll be the death of me<br>At least we'll both be numb<br>And she'll always get the best of me<br>The worst is yet to come<br>All the misery was necessary<br>When we're deep in love<br>This I know, this I know (Girl)<br>Girl, I know, uh<br><br>[Pre-Chorus]<br>She told me, ""Don't worry<br>About it""<br>She told me, ""Don't worry<br>No more""<br>We both know we can't go<br>Without it<br>She told me, ""You'll never<br>Be alo-oh-oh-ooh<br><br>[Chorus]<br>I can't feel my face when I'm with you<br>But I love it<br>But I love it, oh<br>I can't feel my face when I'm with<br>You (I can't feel my face)<br>But I love it (But I love it)<br>But I love it (I can't feel my face) oh<br>I can't feel my face when I'm with you (When I'm with you)<br>But I love it (But I love it, yeah)<br>But I love it (But I love it,) oh<br>(I can't feel my face) I can't feel my face when I'm with (When I'm with you) you<br>But I love it (But I love it)<br>But I love it (Girl, I love it,) oh<br>[Bridge]<br>Oh<br>Oh-oh<br>Ooh-ooh<br><br>[Pre-Chorus]<br>She told me, ""Don't worry<br>About it""<br>She told me, ""Don't worry<br>No more""<br>We both know we can't go (Can't go)<br>Without it<br>She told me, ""You'll never<br>Be alo-oh-oh-<br>Ooh<br><br>[Chorus]<br>I can't feel my face when I'm with you (I can't feel my face, girl)<br>But I love it (But I love it, yeah)<br>But I love it (Oh, I love it, yeah) oh<br>I can't feel my face when I'm with<br>You (Said, I can't feel my face)<br>But I love it (But I love it)<br>But I love it (Girl, I love it,) oh<br>(I can't feel my face) I can't feel my face when I'm with<br>(When I'm with you) you<br>But I love it (Know I love it, girl)<br>But I love it (Don't you think I do?) Oh<br>(I can't feel my face) I can't feel my face when I'm with<br>(When I'm with you) you (I can't feel my face, girl)<br>But I love it (When I'm with you, baby)<br>But I love it (Said, when I'm with you, baby,) oh<br>I can't feel my fa-<br>[Outro]<br>Uh<br>Hey!825",The Weeknd,93,"canadian contemporary r&b, canadian pop, pop",https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb
6qYkmqFsXbj8CQjAdbYz07,1Xyo4u8uXC1ZmMpatF05PJ,2020-09-11,-5.926,170.987,0.925,4.0,1.0,Blinding Lights,64,,https://i.scdn.co/image/ab67616d0000b273a3eff72f62782fb589a492f9,"[Intro]<br>Yeah<br><br>[Verse 1]<br>I've been tryna call<br>I've been on my own for long enough<br>Maybe you can show me how to love, maybe<br>I'm goin' through withdrawals<br>You don't even have to do too much<br>You can turn me on with just a touch, baby<br><br>[Pre-Chorus]<br>I look around and<br>Sin City's cold and empty (Oh)<br>No one's around to judge me (Oh)<br>I can't see clearly when you're gone<br><br>[Chorus]<br>I said, ooh, I'm blinded by the lights<br>No, I can't sleep until I feel your touch<br>I said, ooh, I'm drowning in the night<br>Oh, when I'm like this, you're the one I trust<br>Hey, hey, hey<br><br>[Verse 2]<br>I'm running out of time<br>'Cause I can see the sun light up the sky<br>So I hit the road in overdrive, baby, oh<br>You might also like[Pre-Chorus]<br>The city's cold and empty (Oh)<br>No one's around to judge me (Oh)<br>I can't see clearly when you're gone<br><br>[Chorus]<br>I said, ooh, I'm blinded by the lights<br>No, I can't sleep until I feel your touch<br>I said, ooh, I'm drowning in the night<br>Oh, when I'm like this, you're the one I trust<br><br>[Bridge]<br>I'm just calling back to let you know (Back to let you know)<br>I could never say it on the phone (Say it on the phone)<br>Will never let you go this time (Ooh)<br><br>[Chorus]<br>I said, ooh, I'm blinded by the lights<br>No, I can't sleep until I feel your touch<br>Hey, hey, hey<br><br>[Post-Chorus]<br>Hey, hey, hey<br><br>[Outro]<br>I said, ooh, I'm blinded by the lights<br>No, I can't sleep until I feel your touch274",The Weeknd,93,"canadian contemporary r&b, canadian pop, pop",https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb
34ZAzO78a5DAVNrYIGWcPm,7tYKF4w9nC0nq9CsPZTHyP,2022-10-28,-9.604,119.959,0.608,4.0,0.959,Shirt,73,,https://i.scdn.co/image/ab67616d0000b2735a5eecf7316209bcdd847584,"[Verse 1]<br>Kiss me dangerous<br>Been so lost without you all around me<br>Get anxious<br>Lead me, don't look back<br>It's all about you<br><br>[Pre-Chorus]<br>In the dark right now<br>Feelin' lost, but I like it<br>Comfort in my sins and all about me<br>All I got right now<br>Feel the taste of resentment<br>Simmer in my skin, it's all about<br><br>[Chorus]<br>Bloodstain on my shirt<br>New bitch on my nerves<br>Old nigga got curved<br>Goin' back on my word<br>Damn, bitch, you so thirsty<br>Still don't know my worth<br>Still stressin' perfection<br>Let you all in my mental<br>Got me lookin' too desperate<br>Damn (You ain't deserve)<br>You might also like[Verse 2]<br>Broad day, sunshine<br>I'll find a way to fuck it up still<br>Can't cry about the shit that I can't change<br>Just my mind<br>Gotta get outta here<br>Tough crowd, hate it<br>Can't stay<br><br>[Pre-Chorus]<br>In the dark right now<br>Feelin' lost, but I like it<br>Comfort in my sins and all about me <br>All I got right now<br>Feel the tastе of resentment <br>Simmеr in my skin, it's all about<br><br>[Chorus]<br>Bloodstain on my shirt<br>New bitch on my nerves<br>Old nigga got curved<br>Goin' back on my word<br>Damn, bitch, you so thirsty<br>Still don't know my worth<br>Still stressin' perfection<br>Let you all in my mental<br>Got me lookin' too desperate <br>Damn<br>[Bridge]<br>It's what you say and how you do me<br>How I'm 'posed to trust, baby? 'Posed to love?<br>It ain't 'posed to hurt this way<br>All I need is the best of you<br>Baby, how I got to say it? Give me all of you<br><br>[Pre-Chorus]<br>In the dark right now<br>Feelin' lost, but I like it<br>Comfort in my sins and all about me<br>All I got right now<br>Feel the taste of resentment<br>Simmer in my skin, it's all about<br><br>[Chorus]<br>Bloodstain on my shirt<br>New bitch on my nerves<br>Old nigga got curved<br>Goin' back on my word<br>Damn, bitch, you so thirsty<br>Still don't know my worth<br>Still stressin' perfection<br>Let you all in my mental<br>Got me lookin' too desperate<br>Damn (You ain't deserve)40",SZA,88,"pop, r&b, rap",https://i.scdn.co/image/ab6761610000e5eb7eb7f6371aad8e67e01f0a03
357EwLZfD9vuGTZ7dxqumw,7wlFDEWiM5OoIAt8RSli8b,2018-06-15,-6.688,118.915,0.684,4.0,0.874,Akbar,56,,https://i.scdn.co/image/ab67616d0000b273b233d2825cdec369a4b0cb00,"[Intro]<br>Yeah<br>Swiff D<br>I like this<br>Go<br><br>[Chorus]<br>My nigga tellin' me to praise to Allah<br>With some cold-blooded killers standin' right in front the yard<br>Everybody got a pistol, neither one got a heart<br>Sellin' drugs, havin' fights, it was hard in the north<br>But I say ""All well, all praise to my god""<br>Left a stain in the street when we spittin' out the car<br>Red bandana tied 'round the rod<br>Hope my girl could forgive me livin' life like a star<br><br>[Verse 1]<br>All red bottoms lookin' like I walked on the scene<br>Homicide diamonds with the pistol<br>Young nigga came up still runnin' from the system<br>Caught his homeboys stealin' out the pack so he clipped 'em<br>Feelin' down, need somebody for to lift him<br>He been fightin' with his girl 'cause he say that they don't feel him (What the fuck?)<br>Momma say that he got drugs in his system (in his system)<br>New image, old me, said they missed him(said they missed him)<br>How the fuck I'm supposed to act when my father in prison<br>Tell another nigga listen, back then I ain't listen<br>Real Blood with some young niggas 'round me Crippin'<br>With some old heads out of jail leave a nigga missin'<br>Lot of money but they still don't understand how I'm livin'<br>From the streets to the can, either way I'm livin'<br>Boomer rip a nigga up (brap, brap, brap) one second in a minute<br>Tell a nigga hit me up if he really got tension<br>You might also like[Chorus]<br>My nigga tellin' me to praise to Allah<br>With some cold blooded killers standin' right in front the yard<br>Everybody got a pistol, neither one got a heart<br>Sellin' drugs, havin' fights, it was hard in the north<br>But I say ""All well, all praise to my god""<br>Left a stain in the street when we spittin' out the car<br>Red bandana tied 'round the rod<br>Hope my girl could forgive me livin' life like a star<br><br>[Verse 2]<br>What I say? Press the button in the door, open up<br>Let my nigga out the whip, ain't no shootin' out the Wraith<br>Got the back and the front sewed up<br>Tell him spin around the block right before you catch a play<br>Came home started selling that yay<br>Got some dog food on me with some Ac' in the case<br>Got a K right in my home if you run in my place<br>Put a bullet in his dome, watch it exit his face<br>On my knees prayin' to God tellin' him I'm goin' home if I don't live up to goin' hard<br>One night I ain't go home, girl actin' crazy 'cause she mad that I'm livin' like a star<br>Bitch I'm straight up out them trenches, I ain't never had a heart<br>And I’m plugged in the socket, I ain’t never had a cord<br>And you want them fancy things so you better play your part<br>Told that bitch you don't work then I swear you gon' starve<br>[Chorus]<br>My nigga tellin' me to praise to Allah<br>With some cold blooded killers standin' right in front the yard<br>Everybody got a pistol, neither one got a heart<br>Sellin' drugs, havin' fights, it was hard in the north<br>But I say ""All well, all praise to my god""<br>Left a stain in the street when we spittin' out the car<br>Red bandana tied 'round the rod<br>Hope my girl could forgive me livin' life like a star (Like a star, ayy)4",YoungBoy Never Broke Again,80,"baton rouge rap, rap",https://i.scdn.co/image/ab6761610000e5eba213bd0d2152db1ce9c8da70
57IRaiAB4hBZu3gnNVZC0v,7wlFDEWiM5OoIAt8RSli8b,2017-08-04,-6.097,143.966,0.514,4.0,0.983,No Smoke,63,,https://i.scdn.co/image/ab67616d0000b27335a495a98f6becd41316ca2c,"[Intro]<br>DJ Chose<br><br>[Chorus]<br>My bro, my bro, that nigga my homie<br>Count money, fuck hoes, make sure you get money<br>We laugh, we joke, 'cause all the opps funny<br>Put that on God, man, these niggas don't want no smoke<br>No smoke, no smoke<br>You niggas don't want it<br>I can't go, won't go, won't leave my mama lonely<br>No smoke, no smoke, but we die 'bout that money<br>No smoke, no smoke, you niggas don't want it<br><br>[Verse 1]<br>I heard these niggas want smoke (Want smoke), they better pull up with a hundred<br>Yeah, we want all the smoke, I walk around with it on me<br>Draco protect me, you ain't taking nothing<br>Boy, you can try me, you know I'ma burn you<br>Quick to come to it, we ain't never running<br>These niggas hating, they mad 'bout something<br>You know I'ma blow, I ain't never stuntin' (You know I'ma blow)<br>You know how I'm coming, you know what to do if you ever want it (if you ever want it)<br>Nigga stop all that talking you know where I'm at come and pull up on me (Skrt, skrt)<br>I hope you don't slack, you know that I'm dumping<br>You might also like[Chorus]<br>My bro, my bro, that nigga my homie<br>Count money, fuck hoes, make sure you get money<br>We laugh, we joke, 'cause all the opps funny<br>Put that on God, man, these niggas don't want no smoke<br>No smoke, no smoke<br>You niggas don't want it<br>I can't go, won't go, won't leave my mama lonely<br>No smoke, no smoke, but we die 'bout that money<br>No smoke, no smoke, you niggas don't want it<br><br>[Verse 2]<br>Drop one, one down and we gon' kill 'em all<br>Shoot you and yo' boy and whoever around<br>Try to get away and we gon' run 'em down<br>He get back up, Ben knocking him down<br>When you say my name, nigga, be specific<br>You know how we living, that ain't how you living<br>If you go to tripping, get hit with the glizzy<br>Ain't no hesitation, we bring it to you bitches<br>Forty Glocks and extensions<br>These niggas talking, I ain't hearing<br>Nigga better mind they business<br>Gone get it too if you get in it<br>Forever posted in the trenches<br>Swear that we forever spinning<br>These niggas talk like they with it<br>When I catch you, you gone get it<br>[Chorus]<br>My bro, my bro, that nigga my homie<br>Count money, fuck hoes, make sure you get money<br>We laugh, we joke, 'cause all the opps funny<br>Put that on God, man, these niggas don't want no smoke<br>No smoke, no smoke<br>You niggas don't want it<br>I can't go, won't go, won't leave my mama lonely<br>No smoke, no smoke, but we die 'bout that money<br>No smoke, no smoke, you niggas don't want it15",YoungBoy Never Broke Again,80,"baton rouge rap, rap",https://i.scdn.co/image/ab6761610000e5eba213bd0d2152db1ce9c8da70
